UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura.cell,Educ.sec.comp,esp.vid.nacer,Ing.fam.p.cap,NBS.2017,No.Pobreza,Tasa.docen_pub,cobertura.cell_mf,Tasa.docen_pub_mf
20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,X,-10.3361,-77.4419,37.5,52.25789712562998,82.28147291974817,210.9277269867368,72.6,40.488511,236.2204724409449,37.5,236.2204724409449
20609,ANCASH,CARHUAZ,SHILLA,X,-9.8211,-77.7225,55.55555555555556,51.899126073033415,85.0,186.81306872972368,77.5,73.85235,144.6654611211573,55.55555555555556,144.6654611211573
20610,ANCASH,CARHUAZ,TINCO,X,-8.5683,-77.8967,100.0,75.00490137952089,78.55357819250929,554.0808499913494,75.4,65.455228,136.32232656770677,100.0,136.32232656770677
20611,ANCASH,CARHUAZ,YUNGAR,X,-9.9931,-77.5878,61.36363636363637,56.770802845877114,78.70986975169444,472.3205083661294,78.5,65.647059,199.3067590987868,61.36363636363637,199.3067590987868
20701,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,X,-9.9486,-78.2247,71.01449275362319,41.943013156212636,74.75361760123883,404.0595576726479,52.3,64.756381,226.18015604066514,71.01449275362319,226.18015604066514
20702,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,X,-8.5106,-77.8631,,25.93040612032043,76.59975154000108,197.7742125392101,58.2,46.825340000000004,276.4227642276423,37.5,276.4227642276423
20703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,X,-8.8997,-77.2419,69.44444444444444,39.194135944783106,74.34681268160242,240.4389027793656,34.599999999999994,53.400818,246.82525487390447,69.44444444444444,246.82525487390447
20801,ANCASH,CASMA,CASMA,X,-8.8067,-77.2806,55.0,65.8701248560095,78.04758132038613,1041.0659985770535,67.8,83.333468,142.35615786970993,55.0,142.35615786970993
20802,ANCASH,CASMA,BUENA VISTA ALTA,X,-9.3164,-76.9356,57.89473684210527,45.515504844076034,80.99254268947499,898.1872862962971,58.0,75.75986,188.23529411764704,57.89473684210527,188.23529411764704
20803,ANCASH,CASMA,COMANDANTE NOEL,X,-8.3061,-78.0031,47.05882352941176,56.67845536974452,77.14627034141115,935.8196482132319,63.3,86.055797,136.986301369863,47.05882352941176,136.986301369863
20804,ANCASH,CASMA,YAUTAN,X,-9.2,-76.7875,72.36842105263158,52.11460713107193,79.99924510469356,695.7260220012494,68.8,75.75986,207.4786074317196,72.36842105263158,207.4786074317196
20901,ANCASH,CORONGO,CORONGO,X,-9.4097,-77.1003,72.41379310344828,23.936061278124054,72.11733649129066,607.7091204562252,75.5,59.276572,338.0281690140845,72.41379310344828,338.0281690140845
20902,ANCASH,CORONGO,ACO,X,-9.7975,-77.6747,50.0,53.10813596083774,74.01935208524475,533.5488064585079,68.6,55.694811,339.36651583710403,50.0,339.36651583710403
20903,ANCASH,CORONGO,BAMBAS,X,-9.8994,-76.9444,57.142857142857146,44.25677996736479,72.20985487041304,289.39407640974014,51.9,38.038951,384.61538461538464,57.142857142857146,384.61538461538464
20904,ANCASH,CORONGO,CUSCA,X,-8.8194,-77.8653,29.166666666666657,55.65918179301772,73.78511110983891,339.0487843660055,56.0,63.901909,321.60804020100505,29.166666666666657,321.60804020100505
20905,ANCASH,CORONGO,LA PAMPA,X,-9.7236,-77.8197,80.0,50.57917710555975,72.54487823534316,751.6873613226472,65.4,67.113208,318.7250996015936,80.0,318.7250996015936
20906,ANCASH,CORONGO,YANAC,X,-8.3272,-77.9728,100.0,41.56288901282954,73.81797118367852,425.4263509164613,63.9,47.58675100000001,255.6818181818182,100.0,255.6818181818182
20907,ANCASH,CORONGO,YUPAN,X,-9.4517,-77.175,87.5,37.319230675183285,74.09473501008343,800.5371217373249,75.9,49.127584,115.27377521613832,87.5,115.27377521613832
21001,ANCASH,HUARI,HUARI,X,-9.5272,-77.5333,74.46808510638297,50.050190802728096,75.17338170095528,695.8436410574652,73.1,75.754194,251.36716876139306,74.46808510638297,251.36716876139306
21002,ANCASH,HUARI,ANRA,X,-9.3478,-77.1725,85.71428571428572,22.950436717922692,71.92711982307506,288.66777946383206,58.4,58.433921,271.9797596457938,85.71428571428572,271.9797596457938
21003,ANCASH,HUARI,CAJAY,X,-10.0697,-78.1517,77.02702702702703,62.622580517772185,76.26702144939782,323.92630552321475,46.2,53.472302,270.37617554858934,77.02702702702703,270.37617554858934
21004,ANCASH,HUARI,CHAVIN DE HUANTAR,X,-10.1225,-77.1458,65.75342465753425,46.34855313297047,75.71786922929233,377.3533986443482,50.8,70.56898699999999,244.29791373905525,65.75342465753425,244.29791373905525
21005,ANCASH,HUARI,HUACACHI,X,-9.0167,-77.8625,48.837209302325576,38.394527592013524,75.73440608898738,352.1737576020095,43.8,63.690391000000005,306.68127053669224,48.837209302325576,306.68127053669224
21006,ANCASH,HUARI,HUACCHIS,X,-9.8761,-77.7081,24.24242424242425,25.532360848688995,72.83051872804849,313.1204981633319,73.5,65.753156,202.02020202020205,24.24242424242425,202.02020202020205
21007,ANCASH,HUARI,HUACHIS,X,-8.8694,-77.8925,47.61904761904761,39.96369524142625,76.55653228766332,299.69771634496067,62.0,71.52346,256.7801500288517,47.61904761904761,256.7801500288517
21008,ANCASH,HUARI,HUANTAR,X,-8.535,-77.5689,57.69230769230769,70.83872031210734,76.648045412086,398.98076151385374,65.1,66.853089,202.74689339437543,57.69230769230769,202.74689339437543
21009,ANCASH,HUARI,MASIN,X,-10.2436,-77.4342,36.95652173913043,21.78761459088128,77.65814071230194,524.4461706845484,67.0,71.52346,254.23728813559325,36.95652173913043,254.23728813559325
21010,ANCASH,HUARI,PAUCAS,X,-8.8547,-77.4336,52.77777777777778,35.91365042452958,73.85194270822507,493.63128530986376,67.0,69.5553,251.77887246852762,52.77777777777778,251.77887246852762
21011,ANCASH,HUARI,PONTO,X,-10.055,-77.535,52.72727272727273,48.30446647049269,74.02385113200486,243.23903305112947,43.3,59.586549999999995,243.024302430243,52.72727272727273,243.024302430243
21012,ANCASH,HUARI,RAHUAPAMPA,X,-9.5189,-77.5344,85.71428571428572,45.6894878344961,75.7795604683626,677.5314549613345,66.0,69.5553,282.5552825552826,85.71428571428572,282.5552825552826
21013,ANCASH,HUARI,RAPAYAN,X,-9.4014,-77.5767,43.75,28.427783212973313,71.83385841443163,255.66340778840186,63.1,64.74135799999999,255.55555555555557,43.75,255.55555555555557
21014,ANCASH,HUARI,SAN MARCOS,X,-9.6333,-77.7442,41.04477611940298,63.26411609865434,75.4454210513517,925.9367206121333,63.1,75.214808,208.02968066781503,41.04477611940298,208.02968066781503
21015,ANCASH,HUARI,SAN PEDRO DE CHANA,X,-9.7361,-77.6189,50.0,33.86397333615593,75.37373861320754,227.61456773020706,70.2,59.467389999999995,270.17543859649123,50.0,270.17543859649123
21016,ANCASH,HUARI,UCO,X,-8.6619,-77.9011,83.33333333333334,53.8500701535986,74.64187633017735,368.964849040393,67.6,59.905429,179.85611510791367,83.33333333333334,179.85611510791367
21101,ANCASH,HUARMEY,HUARMEY,X,-10.3344,-77.1253,47.916666666666664,67.23963656911357,79.51274210494626,1004.1856289962402,63.0,86.07072600000001,167.7663340843257,47.916666666666664,167.7663340843257
21102,ANCASH,HUARMEY,COCHAPETI,X,-8.2583,-77.8958,18.367346938775512,54.18820834071069,79.49420901077033,203.17908747638626,33.099999999999994,58.288288,307.8982597054886,18.367346938775512,307.8982597054886
21103,ANCASH,HUARMEY,CULEBRAS,X,-10.07,-77.6222,31.578947368421055,53.296503646496454,78.10284181404904,920.5007400745344,63.7,86.159294,119.74454497072911,31.578947368421055,119.74454497072911
21104,ANCASH,HUARMEY,HUAYAN,X,-8.9142,-77.2994,56.666666666666664,41.64155394797691,78.11817342922151,616.0138855572551,71.8,80.336193,347.7443609022556,56.666666666666664,347.7443609022556
21105,ANCASH,HUARMEY,MALVAS,X,-9.1006,-77.0183,7.317073170731703,51.14703338281366,76.49850745693577,480.50223208549016,54.5,74.242254,287.292817679558,7.317073170731703,287.292817679558
21201,ANCASH,HUAYLAS,CARAZ,X,-8.5111,-78.0397,46.7741935483871,52.82270457174107,79.23197418574183,791.6819971737787,77.0,75.152102,157.06806282722513,46.7741935483871,157.06806282722513
21202,ANCASH,HUAYLAS,HUALLANCA,X,-10.3808,-77.2067,47.82608695652174,51.14255768610573,77.3400652039906,945.8003581374054,81.4,56.82329300000001,306.1224489795918,47.82608695652174,306.1224489795918
21203,ANCASH,HUAYLAS,HUATA,X,-8.9467,-77.3669,50.98039215686275,52.21587351383328,77.65909277465843,272.35913899747834,62.6,46.019344999999994,201.4652014652015,50.98039215686275,201.4652014652015
21204,ANCASH,HUAYLAS,HUAYLAS,X,-8.9194,-77.4097,64.70588235294117,41.805261901665865,75.35679444953757,451.0672823610645,78.2,69.661896,190.00703729767767,64.70588235294117,190.00703729767767
21205,ANCASH,HUAYLAS,MATO,X,-8.7603,-78.0603,56.81818181818182,38.71784735004583,81.76138386506202,434.88072394423443,78.0,59.042592,194.70793809286073,56.81818181818182,194.70793809286073
21206,ANCASH,HUAYLAS,PAMPAROMAS,X,-9.9294,-77.6581,24.731182795698928,32.295935246876994,80.03097759082422,260.712395753805,69.5,55.327428999999995,240.6128614587829,24.731182795698928,240.6128614587829
21207,ANCASH,HUAYLAS,PUEBLO LIBRE,X,-9.1911,-77.7164,35.08771929824562,35.572805380834986,82.7871555186483,430.47470250264473,56.3,50.893428,218.05133866961083,35.08771929824562,218.05133866961083
21208,ANCASH,HUAYLAS,SANTA CRUZ,X,-10.3694,-77.1039,78.46153846153845,36.75937897825779,80.45771001274689,210.9513842505115,64.5,47.768919,223.45301757066463,78.46153846153845,223.45301757066463
21209,ANCASH,HUAYLAS,SANTO TORIBIO,X,-10.0878,-77.4747,41.17647058823529,49.84116224498607,76.9965015886244,348.70905032434695,71.3,51.079058,312.5,41.17647058823529,312.5
21210,ANCASH,HUAYLAS,YURACMARCA,X,-9.3211,-77.6033,41.860465116279066,33.67646097634194,77.3895279506035,295.8748413679806,67.6,45.493995999999996,272.7272727272727,41.860465116279066,272.7272727272727
21301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,X,-9.3653,-77.0958,98.14814814814815,55.63143182953387,69.45292604881267,644.174012674278,53.4,68.364349,331.66622795472495,98.14814814814815,331.66622795472495
21302,ANCASH,MARISCAL LUZURIAGA,CASCA,X,-9.1775,-77.7494,86.53846153846153,46.35952652461156,73.791318011724,103.00128238762491,13.400000000000006,41.96383099999999,218.35024261138068,86.53846153846153,218.35024261138068
21303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,X,-8.9617,-77.8456,87.5,49.07487022105309,71.63072406440513,258.805347174691,49.8,49.12270600000001,325.8508327299059,87.5,325.8508327299059
21304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,X,-9.0792,-77.0933,56.41025641025641,31.91861477792071,70.88543414643797,121.12424973471177,46.0,35.461915000000005,303.3006244424621,56.41025641025641,303.3006244424621
21305,ANCASH,MARISCAL LUZURIAGA,LLAMA,X,-9.1378,-78.1844,86.36363636363636,30.13369224099751,69.33272769702288,336.2568835330315,24.900000000000006,54.31818199999999,278.0049059689289,86.36363636363636,278.0049059689289
21306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,X,-8.9061,-77.3372,50.666666666666664,30.78802384394488,75.27480682469546,143.17637578490553,55.3,44.99727100000001,299.9222999222999,50.666666666666664,299.9222999222999
21307,ANCASH,MARISCAL LUZURIAGA,LUCMA,X,-9.1731,-78.3597,48.97959183673469,39.55947276672642,75.64209012296249,158.03558969302284,60.8,47.346266,272.838749233599,48.97959183673469,272.838749233599
21308,ANCASH,MARISCAL LUZURIAGA,MUSGA,X,-9.2606,-78.4994,100.0,55.91192644380042,69.59943787410131,545.8428055747875,27.900000000000006,47.79910600000001,207.10059171597635,100.0,207.10059171597635
21401,ANCASH,OCROS,OCROS,X,-10.4058,-77.3958,24.56140350877193,52.27447472229957,78.54077960179885,682.2476846575927,62.6,82.894302,309.0727816550349,24.56140350877193,309.0727816550349
21402,ANCASH,OCROS,ACAS,X,-9.6664,-77.4661,7.407407407407405,72.52715582953196,81.26899302602105,514.4115983319521,29.599999999999994,71.93352,132.4503311258278,7.407407407407405,132.4503311258278
21403,ANCASH,OCROS,CAJAMARQUILLA,X,-10.2333,-77.0722,,65.9175381800426,81.22222780226146,407.7168205712079,48.3,65.50435,50.0,8.92857142857143,50.0
21404,ANCASH,OCROS,CARHUAPAMPA,X,-8.2494,-77.9972,4.761904761904773,57.95648284428866,79.89774872430301,450.2407301512646,70.0,65.50435,59.45303210463734,4.761904761904773,59.45303210463734
21405,ANCASH,OCROS,COCHAS,X,-9.0731,-77.9819,12.5,55.316764496117614,80.24663530175717,934.151204403574,47.4,76.50199,296.09690444145355,12.5,296.09690444145355
21406,ANCASH,OCROS,CONGAS,X,-9.6556,-77.8272,3.7037037037037095,61.003853899392446,76.13176235687449,325.32822969856824,35.7,71.93352,196.23875715453804,3.7037037037037095,196.23875715453804
21407,ANCASH,OCROS,LLIPA,X,-8.1925,-77.8931,5.555555555555557,91.744877700878,81.80582949035359,549.1498239762067,50.4,76.50199,60.63947078280044,5.555555555555557,60.63947078280044
21408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,X,-10.1147,-77.3981,5.26315789473685,57.521537382042595,80.48520987963572,692.1737047027779,29.799999999999997,65.50435,187.79342723004694,5.26315789473685,187.79342723004694
21409,ANCASH,OCROS,SAN PEDRO,X,-10.0497,-77.6533,17.307692307692307,69.46149184563627,78.18340131870144,637.0147333136783,33.3,71.93352,166.34050880626222,17.307692307692307,166.34050880626222
21410,ANCASH,OCROS,SANTIAGO DE CHILCAS,X,-9.5622,-77.8931,2.941176470588232,54.473521134896316,80.408697949019,669.4438860310302,34.5,60.043859999999995,417.75456919060053,2.941176470588232,417.75456919060053
21501,ANCASH,PALLASCA,CABANA,X,-9.3642,-77.5828,78.21782178217822,45.74233210558978,64.86515430637304,627.5248987832923,77.0,67.534734,298.3425414364641,78.21782178217822,298.3425414364641
21502,ANCASH,PALLASCA,BOLOGNESI,X,-8.6886,-77.4294,70.37037037037038,50.96164948686861,65.2957907422188,494.84503561954125,73.4,48.276876,270.68832173240526,70.37037037037038,270.68832173240526
21503,ANCASH,PALLASCA,CONCHUCOS,X,-9.1522,-76.8983,25.86206896551724,32.14616945781375,67.99020107916105,291.48818195196117,63.6,37.321259,338.1414045873729,25.86206896551724,338.1414045873729
21504,ANCASH,PALLASCA,HUACASCHUQUE,X,-9.5814,-77.7075,65.0,58.55442049627581,65.57506756176171,300.27189932012027,61.9,31.77580499999999,319.7158081705151,65.0,319.7158081705151
21505,ANCASH,PALLASCA,HUANDOVAL,X,-8.8611,-77.3567,35.08771929824562,41.119111123030166,64.1538999816733,560.1012396388925,67.5,52.477526000000005,213.713268032057,35.08771929824562,213.713268032057
21506,ANCASH,PALLASCA,LACABAMBA,X,-8.8147,-77.4592,53.333333333333336,38.856389638081644,65.84812552693928,502.42195886287266,77.4,36.745369999999994,357.78175313059035,53.333333333333336,357.78175313059035
21507,ANCASH,PALLASCA,LLAPO,X,-9.325,-77.0047,75.0,28.67971616144121,67.01085936682698,560.1341341725122,85.0,54.111315,355.19125683060105,75.0,355.19125683060105
21508,ANCASH,PALLASCA,PALLASCA,X,-9.1117,-77.8025,50.56179775280899,59.828546959297896,67.09775811520099,418.00077221829747,71.6,42.059301000000005,302.02730657840294,50.56179775280899,302.02730657840294
21509,ANCASH,PALLASCA,PAMPAS,X,-8.3944,-77.4933,24.637681159420282,42.282937696919326,66.55356325068695,375.65776187095923,68.4,54.989902,171.98177676537586,24.637681159420282,171.98177676537586
21510,ANCASH,PALLASCA,SANTA ROSA,X,-9.3297,-78.0431,51.851851851851855,64.80163714958552,67.45507393568946,441.2208093961441,88.1,49.341924000000006,289.01734104046244,51.851851851851855,289.01734104046244
21511,ANCASH,PALLASCA,TAUCA,X,-8.6944,-77.3978,75.38461538461539,32.806797267599826,68.33773772958087,357.5920117234093,81.6,40.728056,217.6656151419558,75.38461538461539,217.6656151419558
21601,ANCASH,POMABAMBA,POMABAMBA,X,-8.5308,-77.6692,46.8421052631579,52.811766316508276,75.93355032868925,565.7350572614482,67.6,66.895941,264.5661716072395,46.8421052631579,264.5661716072395
21602,ANCASH,POMABAMBA,HUAYLLAN,X,-9.3592,-77.0772,64.86486486486487,34.59677337150453,76.21484455703997,277.1324021956486,68.4,50.747348,283.5332606324973,64.86486486486487,283.5332606324973
21603,ANCASH,POMABAMBA,PAROBAMBA,X,-9.1725,-77.725,11.578947368421055,33.9068117863726,76.22287017508863,69.2940965386257,46.9,50.528601,256.5564424173318,11.578947368421055,256.5564424173318
21604,ANCASH,POMABAMBA,QUINUABAMBA,X,-9.2053,-76.7611,31.111111111111114,37.15392618592008,73.48837915729621,182.27618900389317,46.4,36.598754,276.1506276150628,31.111111111111114,276.1506276150628
21701,ANCASH,RECUAY,RECUAY,X,-9.7214,-77.455,72.8395061728395,69.55191599194588,69.2823266636606,657.0631952316813,70.7,75.50587,384.26349496797803,72.8395061728395,384.26349496797803
21702,ANCASH,RECUAY,CATAC,X,-8.9878,-78.6161,26.751592356687908,71.6956954286478,71.10800342011737,613.215156662713,74.5,75.50587,297.17682020802374,26.751592356687908,297.17682020802374
21703,ANCASH,RECUAY,COTAPARACO,X,-10.3858,-77.2192,5.454545454545453,43.164251661668246,68.5037886972693,605.5901398045125,76.9,75.455464,262.34567901234567,5.454545454545453,262.34567901234567
21704,ANCASH,RECUAY,HUAYLLAPAMPA,X,-8.6461,-77.5808,11.39240506329115,46.86404466123981,70.15378473931952,173.21304405251533,41.6,60.612278,126.96041822255415,11.39240506329115,126.96041822255415
21705,ANCASH,RECUAY,LLACLLIN,X,-9.1803,-77.0044,50.0,77.30910745373417,68.749925622021,521.6747315575857,48.0,77.33707,192.30769230769232,50.0,192.30769230769232
21706,ANCASH,RECUAY,MARCA,X,-9.0933,-77.3331,19.148936170212778,68.66127473623506,67.52651425284593,489.85690329784495,41.1,63.757518000000005,175.43859649122805,19.148936170212778,175.43859649122805
21707,ANCASH,RECUAY,PAMPAS CHICO,X,-9.525,-77.1575,55.88235294117647,58.70338225986881,71.50925550427965,459.95235016162314,61.2,77.33707,104.31484115694643,55.88235294117647,104.31484115694643
21708,ANCASH,RECUAY,PARARIN,X,-9.3678,-77.5644,25.80645161290323,62.367939135634934,67.2377940254192,397.64062524651297,4.400000000000006,77.33707,356.3791874554526,25.80645161290323,356.3791874554526
21709,ANCASH,RECUAY,TAPACOCHA,X,-10.285,-77.2,5.882352941176478,25.898550997000946,68.205555283788,229.61314587394378,51.1,77.33707,331.85840707964604,5.882352941176478,331.85840707964604
21710,ANCASH,RECUAY,TICAPAMPA,X,-8.9767,-77.1842,55.55555555555556,69.66861671707858,70.02261628775264,625.3404850019753,79.1,77.33707,340.5017921146954,55.55555555555556,340.5017921146954
21801,ANCASH,SANTA,CHIMBOTE,X,-10.3706,-77.4875,48.75000000000001,71.99259200326753,78.84695742989106,1055.78291711923,79.4,84.254481,96.51124575882835,48.75000000000001,96.51124575882835
21802,ANCASH,SANTA,CACERES DEL PERU,X,-9.4025,-77.0117,15.151515151515156,42.05024221519509,77.20323746580301,553.1844444313439,64.7,55.731877,267.2147995889003,15.151515151515156,267.2147995889003
21803,ANCASH,SANTA,COISHCO,X,-9.1156,-78.5314,100.0,67.73838141742253,78.75852681233434,961.4146257668338,76.1,80.508701,95.28554524506445,100.0,95.28554524506445
21804,ANCASH,SANTA,MACATE,X,-8.9486,-77.815,6.0869565217391255,44.471264735547265,75.5853232291139,289.1470217265853,72.0,44.316900000000004,363.90977443609023,6.0869565217391255,363.90977443609023
21805,ANCASH,SANTA,MORO,X,-8.5239,-78.065,37.33333333333333,47.43669884026326,77.27744591244635,616.6496429548615,59.6,79.918913,205.4340622929092,37.33333333333333,205.4340622929092
21806,ANCASH,SANTA,NEPEÑA,X,-10.4381,-77.3669,92.85714285714286,55.60978448774673,79.34476661557915,1088.2848331088856,77.0,80.281664,144.8366668756662,92.85714285714286,144.8366668756662
21807,ANCASH,SANTA,SAMANCO,X,-8.8644,-77.915,72.72727272727273,57.24034570802082,78.64118956943892,1020.5426451773708,60.4,78.539522,177.50213857998287,72.72727272727273,177.50213857998287
21808,ANCASH,SANTA,SANTA,X,-9.2306,-77.6256,95.83333333333333,61.07686741629993,79.13313360862875,1055.1585250692096,77.4,80.134265,251.88916876574308,95.83333333333333,251.88916876574308
21809,ANCASH,SANTA,NUEVO CHIMBOTE,X,-9.2183,-77.6975,48.0,73.94922643905556,78.63908715089502,1131.8657131941532,67.9,90.094127,103.87313864805897,48.0,103.87313864805897
21901,ANCASH,SIHUAS,SIHUAS,X,-8.6236,-77.5367,75.0,53.7355901181876,75.33997185658131,861.4720488926681,74.2,72.148256,342.60869565217394,75.0,342.60869565217394
21902,ANCASH,SIHUAS,ACOBAMBA,X,-8.5556,-77.6344,35.294117647058826,40.23043976616657,72.43538391302651,167.21493850435462,72.8,35.064468000000005,228.29006266786033,35.294117647058826,228.29006266786033
